Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Name
Ticker,DD,EA,ECL,EIX,EMR,DD,EA,ECL,EIX,EMR,DD,EA,ECL,EIX,EMR,DD,EA,ECL,EIX,EMR,DD,EA,ECL,EIX,EMR,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-02,43.22955322265625,21.39518928527832,93.43067932128906,30.476322174072266,49.128421783447266,43.629624883323764,21.86412450180242,94.51739373458241,30.74069994361249,49.55523722471955,42.51590898392311,21.336572849058534,93.34233014523018,30.403617468020574,49.076909284615716,42.58078546943677,21.766431062563747,94.44671169749128,30.542415986127992,49.2976747305618,10061691,5386300,956500,3088000,2406000,NOC
2013-12-03,41.86713409423828,21.043487548828125,91.57530212402344,30.416837692260742,49.084259033203125,43.110605650793175,21.67850418290007,93.46600244015755,30.54902784185105,49.3271060511646,41.58600270493273,20.975099536705965,91.18655773508075,30.218553728533983,48.77518407276528,43.04572917633805,21.27795514309856,92.99774583017229,30.423446065147434,49.047467603307595,7653152,5720100,1589500,2191500,3490100,NOC
2013-12-04,42.05096435546875,21.825048446655273,91.36327362060547,30.42345428466797,48.90764617919922,42.418600727553525,21.883664885420796,91.86687130204496,30.588691385968694,49.34182772710489,41.7157691291734,20.86763853882543,90.60345862887438,30.15907643537765,48.547058720879456,41.7157691291734,21.21933903480156,91.30142178720892,30.23178116336086,48.819336640360575,6908177,6561900,1217800,1292200,2060100,NOC
2013-12-05,41.748199462890625,20.52570343017578,91.04521179199219,30.00704574584961,48.90029525756836,42.18070935031533,21.05325504244224,91.60181763058691,30.31108127683856,49.05483838451803,41.54275436828102,19.998149954526554,90.67413449231942,29.881463989032913,48.576504780408065,41.98607990097421,21.03371747412331,91.20424299453491,30.297862011841172,48.8119913158164,4867876,12841600,1213400,2160300,2167400,NOC
2013-12-06,42.46184539794922,21.72735595703125,93.37765502929688,30.330913543701172,49.437503814697266,42.65647485518667,22.049749207118687,93.41299604173595,30.449884425521624,49.53316829344923,42.15908556638575,20.564785567704885,91.81384724675975,30.09297178006027,48.94445473933842,42.28884143596037,20.936027409249952,92.14958349462658,30.198723394865407,49.06219520438375,4197377,8260600,1500300,3734100,3023500,NOC
2013-12-09,44.11619567871094,21.678503036499023,93.43949127197266,30.54901695251465,49.77602005004883,44.12700842488869,21.93251004937198,93.95191905231641,30.62172163493927,49.84225362959637,42.46183971734851,21.385417161622826,92.90055267935215,30.317683642862082,49.466944984007284,42.48346520970403,21.512421599750652,93.94308885549908,30.337513797088384,49.51845749501421,9803412,4538500,1247500,1792900,2005200,NOC
2013-12-10,45.17585754394531,21.551498413085938,92.8122329711914,30.0665340423584,49.70241928100586,45.41373799641888,21.834814570025564,93.69573825700718,30.549025914807462,49.967342304911206,43.81344551997607,21.385416977765423,92.67970583019697,30.007048604860994,49.52580580321604,43.91076025053344,21.561268128502753,92.97126419226267,30.482929583522996,49.68034329808729,10832592,3405900,1078500,2850400,2310100,NOC
2013-12-11,44.38652801513672,20.59408950805664,91.21308135986328,29.89468765258789,48.863487243652344,45.359678305648764,21.717580739743504,92.9889288238221,30.15906794880129,49.69504756155733,44.278397629005774,20.555012508168254,91.2042511604828,29.722842224971334,48.73102576151846,45.273176315210655,21.57103872924222,92.78571964769728,30.126021042103957,49.61409856611773,8233506,8159300,1115900,2632300,2956600,NOC
2013-12-12,44.07294845581055,20.486629486083984,90.85967254638672,30.040103912353516,49.018035888671875,44.310831790108196,20.760176005444265,91.49579737598263,30.25821556330712,49.20200989947924,43.53230820269406,20.30101043049475,90.78016031299214,29.80216209580926,48.6942398330297,44.27839065072333,20.564785368275036,91.19540884012335,29.94757154399029,48.78254937941608,4933850,5213700,1143900,2391200,2445200,NOC
2013-12-13,44.89471435546875,21.70781135559082,90.87297058105469,30.192115783691406,48.716312408447266,45.0677211848959,22.68476059170282,91.51080104098232,30.304475774180084,49.172569944534466,43.98644081782674,21.190029453016447,90.74894874258912,30.040097991156312,48.6059325012366,44.300013341471434,21.287724749304203,91.14758940070224,30.132630341280503,49.06218442288295,9448806,8719800,822400,1487500,2687400,NOC
2013-12-16,44.98122787475586,21.551498413085938,90.44773864746094,30.377180099487305,49.224090576171875,45.38129954297438,21.86412185289333,91.2184514997767,30.568855691642977,49.56996264778057,44.62440429961306,21.346339979480845,90.35029196181127,30.271428483352697,48.73840206083759,45.00285337033524,21.688272565538686,91.10328354836386,30.278039377602152,48.95916752619253,7683364,6999400,1235500,1410200,3894400,NOC
2013-12-17,45.62997817993164,22.225597381591797,90.41230010986328,30.1590633392334,48.90764617919922,45.7381085214032,22.31352297085335,90.97040506673261,30.410221808799495,49.466928696295724,44.95958803091705,21.571041252301907,89.80990550730556,30.040092476252834,48.878209666253,44.97040077525599,21.590580686222914,90.96154443412198,30.30447021074088,49.22408167532004,9949414,4517800,1565000,1595700,2784600,NOC
2013-12-18,47.04646301269531,22.333057403564453,92.20177459716797,30.456501007080078,50.0041389465332,47.10052674200908,22.84106952806679,92.22834973781228,30.482937024729942,50.01886001297303,45.684051237823454,22.11812740533023,90.09338999028222,29.848427217411903,48.561783229730125,45.72730222127446,22.303748259246362,90.70464525983249,30.11941593853635,49.10635039916737,10861047,8074200,1090100,2693900,2749300,NOC
2013-12-19,47.46815872192383,22.880149841308594,91.20072174072266,30.48293113708496,50.5266227722168,48.192618469840575,23.114617420607267,92.1308921048696,30.529197310683426,50.62964776452408,46.55988519776441,22.137668241838124,91.07669992666067,30.013658506976316,49.79072676176988,46.65719990770123,22.323289107551414,91.8474127072019,30.41022642962527,50.0188527283873,9307371,6452000,922900,2140100,3430800,NOC
2013-12-20,47.338409423828125,22.997385025024414,92.34351348876953,30.78697395324707,51.027034759521484,47.9223006265334,23.075540886362003,92.62699292795774,31.05135176843422,51.1815778869254,47.15459273533582,22.49914071022875,90.84639086868938,30.549032154656214,50.54870676844744,47.533038858702334,22.928997015894144,90.93497692618266,30.568859797432868,50.54870676844744,8231468,9411800,1598300,3111000,5507600,NOC
2013-12-23,47.446533203125,23.310012817382812,92.3789291381836,30.49614906311035,51.049110412597656,48.106113579283004,23.44678513438414,93.06105582551042,30.94559403371981,51.29195183928184,47.43572045758278,23.036466319997093,92.00686372255886,30.46310215789556,50.90192783565441,47.61954002988299,23.104852478497758,93.06105582551042,30.859670063107554,51.18892684264219,4343590,3941900,871000,1765500,1721400,NOC
2013-12-24,48.03042221069336,23.280702590942383,92.95475006103516,30.75392723083496,51.33610534667969,48.052047700809865,23.41747490163284,92.9901858286349,30.899336680860763,51.394972758345325,47.51140754981483,23.173237567752462,91.98914398031611,30.357359212442013,50.982872804481914,47.57628691824665,23.37839789717113,92.24604822640318,30.423453041734845,51.13005536974798,1942921,1076300,369700,629400,841100,NOC
2013-12-26,48.506195068359375,23.124387741088867,92.75100708007812,30.50935935974121,51.5863037109375,48.6467607807107,23.417471757035567,93.07878290021347,30.833224986791425,51.71140467191332,47.94392932087122,22.997385164414023,92.44095252518382,30.410216151927585,51.306665277972655,48.20343525136598,23.339315895224264,93.04334712841379,30.760520303903633,51.453842218598275,4585287,1778200,687000,915300,1276300,NOC
2013-12-27,48.57154083251953,22.635913848876953,92.54724884033203,30.61927032470703,51.66725540161133,48.80023990938108,23.222083762537757,93.28252581074453,30.772466277965375,51.85858992593487,48.386400565679615,22.52844883674735,92.42322703311565,30.45275265279256,51.520078453325944,48.46263359130013,23.163465466803725,93.09648634123837,30.51269911631609,51.6746159333578,4272767,3003900,502300,816900,974400,NOC
2013-12-30,48.57154083251953,22.36237144470215,92.22832489013672,30.832412719726562,51.70404815673828,48.68044515483455,22.733613264761757,92.60925090700457,30.859056157020003,51.99840764333083,48.26660581113309,22.215829405576777,92.08658183331103,30.58596473604932,51.57158666849365,48.353729268985106,22.606608797705476,92.45865397813797,30.58596473604932,51.659890584363254,4195691,4375300,792600,1909600,1142500,NOC
2013-12-31,48.35371398925781,22.411216735839844,92.37005615234375,30.839082717895508,51.64519500732422,48.680429771865384,22.626144904041215,92.52065983168049,30.97895699961149,51.84388450891801,48.190357557405754,22.108361121040776,92.01571204695998,30.732511473608245,51.475936412717196,48.604196770334426,22.46983317018879,92.3877774128213,30.79912008932459,51.733504571611675,5565073,3337400,898800,1140700,1665800,NOC
2014-01-02,47.77652359008789,22.303752899169922,91.94486236572266,30.259599685668945,50.997589111328125,48.33193843826997,22.430755490870634,92.50296054710182,30.965635719271862,51.53478998472863,47.656728860243554,21.912973543879712,91.60823268216282,30.246277963428284,50.8504065597908,48.13591069852469,22.372139053422842,91.75882963859625,30.67922504324437,51.387613047631575,4563365,3550700,814900,2415000,1803100,NOC
2014-01-03,47.5587272644043,22.157211303710938,92.06002044677734,30.26624870300293,51.049110412597656,48.11414225592877,22.56753010057162,92.3789356135765,30.44608807913787,51.43913441622509,47.50427510042194,21.981360124573076,91.93599863287567,30.166339632388734,50.953440333974235,47.95078576398173,22.352600053455127,92.21947803017692,30.339516879301367,51.23308442294578,3930035,3112600,554500,2218100,1634200,NOC
2014-01-06,47.471588134765625,22.010663986206055,90.60720825195312,30.246267318725586,50.66643524169922,47.91809865096148,22.499138538256396,90.96155926866183,30.399463259290226,51.42440717498677,47.133981910592276,21.580805858654646,89.66818380255602,30.206302166068706,50.519258296873886,47.7002871480129,22.284208542789422,89.83650205619644,30.399463259290226,51.3508187025741,5180887,4300900,1657500,2094300,2492000,NOC
2014-01-07,46.9488410949707,22.567529678344727,91.53736114501953,30.292898178100586,50.70323181152344,47.68939314411717,22.84107429554531,91.98915201434077,30.419450709120934,50.872484735047586,46.5785636109458,22.010668863748734,90.66920165970728,30.259595147922425,50.372075267098815,47.656721858959386,22.157210889160897,90.78436960413528,30.259595147922425,50.78418081475343,6989048,3963000,1001700,2487100,3025900,NOC
2014-01-08,47.00331115722656,22.772686004638672,92.25491333007812,30.019807815551758,50.44567108154297,47.210232294352615,22.909460163789326,92.5826891272538,30.319540154397224,50.76946149111552,46.64392688347328,22.577297276882103,91.0766993453276,29.939880038812372,50.2249000443629,46.94885899453667,22.60660456118506,91.3779000051856,30.199647218859038,50.6737970360392,5331386,3022200,1208200,2822300,2755900,NOC
2014-01-09,46.393428802490234,22.225597381591797,93.01676940917969,30.066429138183594,50.23960876464844,47.504258394900795,23.143930278666343,93.08764095081327,30.166340753368328,51.32137659595213,46.37164794455683,22.098594787871214,92.03344873473092,29.80000239912085,50.055634796452296,47.21021681279985,22.880153510881687,93.01676940917969,30.07975085626542,50.695866226973244,7374287,2788700,1092600,2518900,3431600,NOC
2014-01-10,46.51323318481445,22.479602813720703,93.36222839355469,30.312885284423828,50.44567108154297,46.78549688445159,22.49914224623473,93.90261188946202,30.739172791136735,50.710594080382776,46.25186283531074,22.186516916158862,92.96358793334498,30.23295748854089,49.98205302635296,46.30631499145735,22.264674646214964,93.68114346519442,30.28624437970206,50.43095001802926,4025098,2026700,859100,2407700,3569700,NOC
2014-01-13,45.62022399902344,21.864118576049805,91.3336181640625,30.292898178100586,50.07770919799805,46.56769462374692,22.48936722533931,93.26482396830353,30.479397179784957,50.990218377178536,45.54399096522193,21.815271869669214,91.15644604791241,30.14636179628668,49.989399684746076,46.25187205514065,22.479597511386714,92.93705487755759,30.386147678942773,50.3499870385898,4557534,4041200,979400,2597200,3519500,NOC
2014-01-14,46.44788360595703,21.942279815673828,92.42324829101562,30.819089889526367,50.93136978149414,46.63302382789171,22.079053981234267,92.45868406675382,30.859055044025098,50.94609084797869,45.72911233410944,21.082565273813138,90.90840436129393,30.399464660292484,50.12188517254101,45.750893193289556,22.079053981234267,91.51965290639929,30.486054557944097,50.30585920250499,6558841,9022600,1146600,2785700,2780800,NOC
2014-01-15,46.88349914550781,21.42449951171875,91.79425811767578,30.88570785522461,51.35082244873047,47.11219814464084,22.323292986914865,92.54724959871177,31.15213723962222,51.50535993640309,46.46965994245895,21.385420643353132,91.34246052558153,30.725852257273175,50.92400141738266,46.46965994245895,22.07905564977878,92.37007075932107,30.87904826400118,50.953437931383306,8602164,5948900,1080000,2201000,2088200,NOC
2014-01-16,46.927066802978516,21.043487548828125,92.52954864501953,31.258708953857422,51.475929260253906,47.014190242253925,21.531962169403897,92.70672752329976,31.258708953857425,51.726136850414726,46.63302519542402,20.76017137447043,91.79427826587673,30.73917444143774,51.17421478280182,46.69836777488057,21.35611100785537,91.82085340794798,30.905692173968045,51.291955237716266,9307231,9347800,793900,2628300,2068700,NOC
2014-01-17,46.90530014038086,23.544475555419922,92.2637939453125,31.23871612548828,50.865135192871094,47.34092038751449,23.73009642093144,92.74216679668606,31.558429749207697,51.52743712282437,46.82906710794079,22.440521941116494,92.0689005511955,31.145464095319348,50.747389134116055,46.850847974352234,22.499140233414455,92.70673101969356,31.358609051990314,51.314032216602776,8970260,13893900,884100,1802500,3596500,NOC
2014-01-21,50.019962310791016,23.759403228759766,92.04231262207031,31.771568298339844,51.181575775146484,50.85852831292181,24.023179948679793,92.7332932807279,31.771568298339844,51.439138286122706,48.985368574918816,23.45654951147157,91.11214219161128,31.345283518593895,50.88721621355581,49.94372638432123,23.681247370640794,92.61813209051245,31.405229974549275,51.049114253152766,24931887,7515100,875300,3183600,2359800,NOC
2014-01-22,49.74769973754883,23.61286735534668,91.8563003540039,31.838171005249023,50.74738693237305,51.02188879141957,23.82779555510296,92.35238775615016,31.98470733574919,51.24043589952573,49.5843462080988,23.466325316268165,91.59939601826846,31.531779169528168,50.41623598176383,50.27044621008843,23.710562669193397,92.35238775615016,31.618369050356215,51.21099938611411,14075687,4097900,814200,2320500,2954000,NOC
2014-01-23,48.70222854614258,23.31978416442871,90.30599975585938,31.7382755279541,49.56259536743164,49.823948961994915,23.710563571300295,91.24502405422155,32.06464880624203,50.40151637334636,47.89633360029434,23.085314656922566,89.88077725246605,31.68498864284507,49.385981896302496,49.224972239280866,23.39794004580303,91.0501306884447,31.764916429650082,50.36472494135001,14089318,2630800,1180600,2740600,4368700,NOC
2014-01-24,47.27556610107422,23.29047203063965,88.01156616210938,31.252038955688477,48.02458190917969,48.255707766188834,23.40770490601215,89.82761026873617,31.764913747696788,49.17993858207832,47.15576844652232,22.85084408953537,87.94955526259281,31.252038955688477,48.02458190917969,48.15769389156777,23.0950814205082,89.58842054297148,31.684985967640184,48.96652803556306,9488222,5559800,1971400,2714700,5518400,NOC
2014-01-27,46.937965393066406,23.905941009521484,87.4888916015625,31.43187713623047,48.215904235839844,47.72207940176726,24.02317570769498,88.09128600923464,31.691646857749216,48.60593383832992,46.328098293209244,23.182998983701495,86.76247541219436,31.21873470384961,47.5756782986427,47.38447601588261,23.427236230129154,87.97611809860248,31.305324611022524,47.98777826874119,10619772,8220300,1255800,2498600,4461400,NOC
2014-01-28,46.89439010620117,24.296730041503906,88.45450592041016,31.57176399230957,48.81935501098633,47.144869965236964,24.43350234795664,88.64939925617946,31.70497614939436,48.878228059032566,46.63301981851165,23.87664154210431,87.70151447113166,31.331978044182513,48.29686934207247,47.04685610735339,23.984104698581636,87.70151447113166,31.471852333636953,48.35574239011871,7085094,14116500,936700,1544300,3777400,NOC
2014-01-29,48.713104248046875,24.638660430908203,88.79114532470703,31.38524627685547,48.326297760009766,49.72591711075367,25.459297983842827,89.33152219395973,31.671656841010485,48.7825553841727,48.22303200149654,24.091569350079418,87.92298591564948,31.351943254691385,48.215912217049485,49.35564250764284,24.453041407384173,88.02043258682987,31.505139189332343,48.35573427909531,21727434,14164800,2023300,1653600,3673800,NOC
2014-01-30,49.344757080078125,25.429990768432617,89.32266235351562,31.93808937072754,48.995948791503906,49.8239418929478,25.615609792472952,90.00478224752497,32.02467926990776,49.10633429583687,48.88735896751947,24.716816368348486,88.67597146603981,31.40523333896077,48.3704384195371,49.26852698022246,24.755895234493543,89.21635505787161,31.40523333896077,48.657437362138815,15253890,6994800,1238700,1320200,2806100,NOC
2014-01-31,49.56257247924805,25.791460037231445,89.06575775146484,32.077980041503906,48.52497100830078,50.248672660765344,26.240857664848004,89.49097341489667,32.25115738775372,48.89291890951158,48.20126546785786,25.02944080859463,87.90526516994248,31.49849896879728,48.0687135896012,48.28838892977694,25.332294556812265,88.10901237072157,31.651694997634237,48.12758660126038,8926136,8244600,1154000,1768400,2577200,NOC
2014-02-03,48.6695442199707,25.478839874267578,86.84222412109375,32.09794235229492,47.281314849853516,49.715031326393046,26.035700725314083,89.71245388893051,32.73070995122501,48.78990379511922,48.593308291897124,24.980595464546216,86.70048780053345,32.03799589469401,47.22980235786321,49.46454852021699,25.752386372756682,88.84430118395838,32.231156984836694,48.46610778007124,9298237,7050400,1580100,2886900,4708100,NOC
2014-02-04,48.96358108520508,25.57653045654297,87.43572998046875,31.911449432373047,47.141502380371094,49.55166716075525,26.172470067211425,87.78122017682337,32.32441258465815,47.83324651115373,48.70221079336209,25.556991025252884,86.71817445860606,31.44519940064044,45.80953223568184,49.21406094822127,25.879384188008355,87.65719840165401,32.25114439584696,46.74412061976627,5724354,9151300,1280100,2630900,5501300,NOC
2014-02-05,48.84379959106445,25.556989669799805,87.84326934814453,31.94474220275879,46.92072677612305,48.952703908814854,25.86961310032978,88.02044144520406,32.01801036804039,47.18565258714219,47.918109971281815,25.215057093889154,86.50559771169368,31.485154448979777,46.57485757202616,48.56064544600916,25.449524666786637,87.15228194877496,31.751581138081363,46.93544503269191,6506918,6565200,943800,1925000,3943600,NOC
2014-02-06,49.64969253540039,25.85007667541504,88.48994445800781,32.417659759521484,47.053184509277344,49.85660780003107,26.035697557641047,88.53424085704492,32.46428704612549,47.39905930011204,48.930918270577365,24.970822708981444,87.26744089355375,31.831519372756077,46.89864703851263,48.930918270577365,25.107596873276695,87.78124262550364,31.95807189108673,46.935441273377535,7870047,6423300,1117200,1624200,3110500,NOC
2014-02-07,49.660579681396484,26.573020935058594,88.70254516601562,32.444313049316406,47.97305679321289,50.0526351841531,27.061495570898767,89.17206397850738,32.517581255125094,48.024569283004986,49.14872652278251,25.85007683423822,88.41906580756306,32.2245109727492,47.27395230095978,50.03085432288884,26.006390432019305,88.93287425684616,32.42433173531726,47.376977280543976,6454363,9164600,1368600,1630800,2604000,NOC
2014-02-10,49.92194747924805,26.260395050048828,89.13663482666016,32.50425720214844,47.82588577270508,50.03085178003419,26.768409107839847,89.34038204011408,32.58418499327437,47.83324630571885,49.290302534688436,26.006389884536137,87.81667784088683,32.04466922710098,47.450582805627434,49.333864255002894,26.143162183409558,88.54309417322987,32.304436453904266,47.781733803505745,6561581,4858000,1040700,1667200,2613100,NOC
2014-02-11,51.0109977722168,26.778179168701172,89.83651733398438,32.93052673339844,47.796451568603516,51.5337442686294,26.91495146933541,90.07570042469573,33.03709791865122,48.04665917320784,49.84571880183964,25.840308769981522,88.85319630576672,32.39101121968139,47.49473707373463,49.84571880183964,26.309243969341345,89.13667581560611,32.53088542391489,47.88476112571833,9459064,4909700,942000,1332500,3244800,NOC
2014-02-12,50.499141693115234,27.217805862426758,89.59729766845703,33.05710220336914,48.2335205078125,51.010994810518156,27.237343430653667,90.1465419929182,33.15701132208944,48.44094374136767,49.96550771620171,26.70979182087193,89.4998509857513,32.75736976549014,47.8927529595634,50.35756902520002,26.739100968286433,89.78333040125459,32.81731625306594,47.989054988897095,8487147,3272900,788700,1455400,3475500,NOC
2014-02-13,50.42291259765625,26.924720764160156,90.6249008178711,33.430076599121094,47.81126022338867,50.78229386776155,27.100571927013426,91.04125586505351,33.45006044137732,47.937194939497246,49.769480961650395,26.573020301836426,89.07462152461403,32.78398995893401,47.374187858544126,49.9110594701638,26.885643763183214,89.18978269613069,32.80397126033299,47.826073745106676,4140115,2957800,743700,1736200,4202700,NOC
2014-02-14,50.86941909790039,26.944259643554688,91.37788391113281,33.663211822509766,47.78904724121094,51.01099761139674,27.15918780297546,91.49304507212042,33.676533540635,48.12981483151972,49.99818466963904,26.81725706375668,90.4742888493876,33.283551748943395,47.41123736096993,50.27044834737459,26.983338507112705,90.6248925321323,33.41676384847986,47.70014913648954,3594962,3606300,582700,1260700,4420300,NOC
2014-02-18,50.94566345214844,27.745359420776367,91.3158950805664,33.95628356933594,47.26307678222656,51.18525295953176,27.84305472230313,91.85627877036532,34.02955175198476,47.82608398370818,50.10709725740246,26.934491585855135,91.25388416986894,33.58328306715011,47.233444080588065,50.62983800078425,26.973570451818997,91.59051386241484,33.6165886344327,47.73719153065262,5563457,3535600,762100,1556800,4955500,NOC
2014-02-19,50.57538604736328,27.266653060913086,90.33256530761719,33.769775390625,46.87043762207031,51.26148615517157,27.784436827441795,92.2637707364736,34.162757093455504,47.603831198498355,50.510043457943844,27.247113628957408,90.30599017122861,33.66320421057897,46.80376547875868,50.86942478084654,27.53042980216636,91.27158950631598,33.89632787291174,47.12230984947773,5803960,3398400,927100,1826700,3890900,NOC
2014-02-20,51.33771514892578,27.149417877197266,90.24398040771484,34.11613845825195,47.08528518676758,51.4466194622737,27.49134859030443,90.51859916544441,34.20938793985068,47.485315346353076,50.65161505592972,27.032183158858643,89.48212828109563,33.68319153270607,46.70006855174496,50.65161505592972,27.354576305061563,90.41229185986437,33.836387472597956,46.95934762054388,7815595,4224800,1523700,1135500,3369300,NOC
2014-02-21,51.141685485839844,27.354578018188477,90.5274658203125,34.20939636230469,46.9815673828125,51.827785553358744,27.55973645890117,93.01676958646726,34.47582315520214,47.52235424647799,51.13079797381348,27.159187429848316,89.78332814910601,34.04287866392186,46.9815673828125,51.52285348730769,27.159187429848316,90.62491250057386,34.1361281684789,47.18899344898888,6146621,3743800,1998400,2131700,2969900,NOC
2014-02-24,51.130802154541016,27.315502166748047,90.70462799072266,34.30263900756836,47.648277282714844,51.55552607665008,27.676974236015432,90.9969679995175,34.68229908069417,48.070533247250125,50.97833610904905,27.305734313298593,89.7833183245908,34.12946175385715,47.12971648344707,51.07634707653248,27.383890184574923,90.26169104116012,34.169424367328546,47.12971648344707,5887429,2294100,1339600,2824700,3556100,NOC
2014-02-25,51.42485046386719,27.452274322509766,92.6446762084961,34.12947082519531,47.81867218017578,51.80601856742862,27.510890755815602,93.05217731282788,34.635683543624346,48.08536079918733,51.011013977668576,27.032185846488506,90.48314214678129,33.90300663885266,47.45567588371844,51.228822654615215,27.39365788920393,90.48314214678129,34.34927288028338,47.6630991092032,4657374,3410200,1576100,2656900,3017700,NOC
2014-02-26,52.089149475097656,27.61835479736328,93.39769744873047,34.63568878173828,48.32241439819336,52.64456430299051,28.06775054252462,94.07096359095353,35.075295499256754,48.74467041601728,51.40304949214852,27.35457806169932,92.64470588951535,34.42920587621484,47.84089298969201,51.44661121050061,27.54019893457945,92.84845312761661,34.42920587621484,47.9668277059875,6397522,4889500,1201600,2975100,4014800,NOC
2014-02-27,52.829715728759766,27.88213348388672,94.47846221923828,34.68230438232422,48.337215423583984,52.840603241753094,27.970057205210473,94.59362340461037,34.72892913240665,48.70020595688857,51.94758782614882,27.17872880623361,92.90160760119795,34.24935737057787,48.12238267681185,52.03471128132973,27.50112199569699,93.01676878657004,34.63567963224179,48.31499232078985,7117765,2909500,953600,3183000,3091900,NOC
2014-02-28,53.04752731323242,27.93098258972168,95.45291137695312,34.88212203979492,48.344642639160156,53.61383564117243,28.04821547042718,95.85155192285067,35.168532645641974,48.82616409878142,52.56834828312149,27.637898524574883,94.31899388235607,34.702282644900855,48.107586703142516,52.56834828312149,27.667205813059738,94.44301568591003,34.71560436387724,48.42613114702803,7193366,4761800,1331400,1978600,3393000,NOC
2014-03-03,52.75348663330078,27.4425048828125,95.65667724609375,34.56907272338867,47.670509338378906,53.11287385147018,27.84305393063878,95.8427099745701,34.92208940558829,48.00387294256254,52.198071615532456,27.31550043542397,94.07981585288432,34.555751003569675,47.37419084454268,52.317869300858696,27.813744781999237,94.07981585288432,34.76889343895717,48.00387294256254,5034675,2885400,1401800,1530800,2641200,NOC
2014-03-04,53.86429977416992,28.145906448364258,97.14495086669922,34.775550842285156,48.24092483520508,53.973204073122346,28.1947550272931,97.41070902457338,34.955390237248736,48.58169234629787,53.23265484024585,27.716050134087,95.98445127366287,34.69562306925403,47.996459342945485,53.23265484024585,27.77466656541885,96.55141012088018,34.86214074523608,48.4779807408287,5447597,5976000,1617500,1671800,3201200,NOC
2014-03-05,54.3543815612793,28.41945457458496,96.89689636230469,34.335941314697266,48.19647979736328,54.474179230019345,28.438994007307684,97.44614067925886,34.7755478396991,48.37427599067116,53.57026463363658,27.999366087960677,96.61341695067595,34.28265698422989,48.122400876081365,53.79896662040915,28.233833690484794,97.44614067925886,34.755566533381064,48.240931671619954,6206202,3993400,1125100,1603700,2234700,NOC
2014-03-06,54.212806701660156,28.53668212890625,97.32209014892578,34.08283233642578,48.189056396484375,54.953361952259876,28.96654025182642,97.75616639146739,34.535760560372644,48.49278154661405,54.169244971495985,28.497605134122153,96.80828175483474,33.90299550534661,48.15201412487624,54.419727838844395,28.61483984523948,96.95002479817585,34.40920805753899,48.233502600928446,4596599,3344400,730000,2036200,2462500,NOC
2014-03-07,53.91876983642578,28.7027645111084,97.54857635498047,34.249351501464844,48.59648895263672,54.43062310274346,28.810229511284955,97.91269939642764,34.249351501464844,48.80391209137689,53.690067826123865,28.27290823716732,97.29103417400901,33.836388411133996,48.37425229763939,54.35438715337312,28.761382800322473,97.62850861251587,33.95628133104584,48.41128891421062,4080253,3493900,1016300,1640900,3200700,NOC
2014-03-10,54.26725769042969,28.53668212890625,97.85054779052734,34.08950424194336,48.100189208984375,54.38705535825046,28.800458831383345,97.93047328460383,34.23604063314446,48.69283202396136,53.559376709745976,28.35106314276239,96.98909243982499,33.936308260623335,47.98165838524468,53.74451696788485,28.624607696398616,97.22888247334203,34.17609415864024,48.69283202396136,4376402,4452000,747100,1625800,3092500,NOC
2014-03-11,53.64649200439453,29.113086700439453,98.79188537597656,33.80975341796875,47.71495819091797,54.31081115716303,29.210781997430754,99.315866007285,34.16943226751891,48.3890836401676,53.51580684363426,28.497609497145024,97.47750591643151,33.669879156763194,47.51493891069207,54.093002555895914,28.507379213182436,97.84162207830138,34.04287972750319,48.25573933730324,5440149,7184800,1816400,2421400,2030200,NOC
2014-03-12,53.39600372314453,29.2889404296875,98.24129486083984,34.43585968017578,47.411224365234375,53.60292479205121,29.406175169029904,98.55212746293032,34.43585968017578,47.49271285926079,53.101965060464565,28.624614587974126,97.61074678927275,33.80309193383382,47.188984816208176,53.36333535520542,28.76138876110409,98.18800443216537,33.929644466758866,47.43344747235824,4585076,5355300,1749700,1994800,3032300,NOC
2014-03-13,53.08020782470703,29.02515983581543,97.02462768554688,34.48248291015625,46.68525695800781,54.082127733761965,29.230320136762,98.85410591122829,34.615697567855634,47.87794362193547,52.7861631933622,28.63438052851568,96.98910298132608,34.2227157251145,46.50005679687287,53.63561702930008,28.68322910654235,98.31236602923912,34.2227157251145,47.744599279843904,4506033,11987900,1438700,3429300,4547000,NOC
2014-03-14,52.98218536376953,28.917694091796875,96.47396850585938,34.6756477355957,46.34446716308594,53.38513429017693,29.767638775857872,98.14359509557752,34.96205839090014,46.74449717200895,52.77526422479598,28.741842953471828,96.38516016666291,34.40255880156805,46.240752748698206,52.90594941641855,29.161931369829986,96.9890663590976,34.582395686658245,46.596339374741305,6437009,7353900,1273600,2746700,4438500,NOC
2014-03-17,53.36335372924805,29.406173706054688,97.70844268798828,34.9021110534668,47.15934753417969,53.64650497937847,29.728566893978336,98.48108962578621,34.94207367545149,47.29269181580692,52.949511448940726,28.976315501028868,96.94468539426174,34.53577007955067,46.65560309823878,53.308898646856925,28.976315501028868,96.94468539426174,34.702287780109465,46.65560309823878,4543482,3341800,943900,1963400,3165700,NOC
