Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Name
Ticker,ADI,AEP,AMAT,AME,AMGN,AMP,AON,AOS,APH,ADI,AEP,AMAT,AME,AMGN,AMP,AON,AOS,APH,ADI,AEP,AMAT,AME,AMGN,AMP,AON,AOS,APH,ADI,AEP,AMAT,AME,AMGN,AMP,AON,AOS,APH,ADI,AEP,AMAT,AME,AMGN,AMP,AON,AOS,APH,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,44.4527702331543,43.387203216552734,21.330717086791992,48.106163024902344,118.55726623535156,103.37998962402344,86.29830932617188,24.005311965942383,12.240537643432617,44.79371713323831,43.541230519658576,21.418788098607664,48.11551153566074,122.38460217735908,103.78109148458459,86.80541154008448,24.03935679695655,12.265513837378451,43.90076642239621,43.14915810725134,20.846329041528044,47.25530587498804,116.66239199856592,102.48152537337678,85.53764909655345,23.537206902925814,12.129280288441066,44.15241453538726,43.14915810725134,20.863943579854144,47.34880524966203,120.00850278759668,103.1072432965996,85.61009424389798,23.630826941520994,12.138362698266146,1874900,2470100,16696900,1590300,4560200,1681400,1444100,965200,3911200,KMX
2015-01-09,44.42030334472656,43.156158447265625,21.34834098815918,47.67607498168945,117.09855651855469,102.42536163330078,85.82740020751953,23.622316360473633,12.170148849487305,44.680070947014805,43.52722774516757,21.436412038601407,48.35863061547277,119.37691324521516,103.9816325427,86.47033517644589,24.064889435318047,12.279136022405899,43.933236767930545,42.813095084886506,21.04890042454495,47.64802230716848,116.2714368650843,102.08843757129635,85.54668397131516,23.601039152198734,12.165608511249687,44.63948283978366,43.429209641630685,21.2250425254294,48.24642705093612,119.37691324521516,103.74899887155034,86.27111452801142,24.064889435318047,12.256430000486953,1720300,2413800,8737000,1090200,3949100,843700,911000,856400,2463600,KMX
2015-01-12,43.97382736206055,43.100154876708984,20.8375244140625,46.48860549926758,117.46699523925781,101.38249206542969,84.61397552490234,23.71593475341797,12.022561073303223,44.444658103256685,43.38020625613825,21.38356341269243,47.619964483810435,118.79792010049178,102.43338297746682,86.23489900198551,23.83934481707436,12.176958525258742,43.72217922499126,42.77809191771495,20.71422598977818,46.37640195526691,116.54212069603581,100.6123773187961,84.57775296070103,23.37123818286462,11.963526294889999,44.3391265411482,43.324197048569744,21.374756142412828,47.60126389314366,117.46699523925781,102.29700370957757,85.71873955242532,23.660612720857053,12.161064746335025,1250500,2411100,12581500,1501300,2700700,908800,967700,525000,2605200,KMX
2015-01-13,43.47051239013672,43.317195892333984,20.546890258789062,46.48860549926758,116.65491485595703,102.12052154541016,84.9671401977539,23.613813400268555,11.995319366455078,45.0697087242777,44.02433119445251,21.38356241848541,47.161808929406774,121.03117153726966,104.2303087066492,86.60617156637238,24.42661532182325,12.2496207939093,43.2432165810226,43.0721505920712,20.44120470016264,45.90889788891634,115.35407364742791,101.33435931817422,84.42381553107771,23.29465031656885,11.902225959338686,44.39593458058493,43.43621980302838,21.048892882680885,46.74105812310964,119.47466432373373,102.78635200761751,85.30218683935112,23.8904204321332,12.151987047752117,2340100,2641900,14419300,1149300,4570400,1177000,951300,999400,2992400,KMX
2015-01-14,43.43806076049805,43.940311431884766,20.273874282836914,45.90887451171875,116.66997528076172,100.25139617919922,84.8403549194336,23.554231643676758,11.909036636352539,44.20924730801243,43.98932316056487,20.53808569448618,46.21742875044265,116.95570213688055,100.80491868413918,84.876577480881,23.69891895304832,11.96125918992726,42.967233067248735,42.9951336917334,20.124154034951612,45.347871344474946,114.72247075906162,98.76732057586713,83.45487476061912,23.277624650377735,11.761450518663736,43.365000917119325,43.20517289279,20.26506701180658,45.80602666558194,114.94804157347339,100.1952421656784,83.88953168049373,23.32869028211265,11.827296686010815,2523800,2599600,21954700,1028700,3426400,1199900,1529500,849400,3551600,KMX
2015-01-15,42.804866790771484,44.220359802246094,20.546890258789062,45.18893814086914,114.23367309570312,98.5587387084961,84.71354675292969,23.07761001586914,11.790966033935547,43.99817623474498,44.38138992473839,20.890365384648735,46.25484668520423,118.60992916536193,100.79688757601902,85.63719753316997,23.843600810123025,11.995315877181564,42.75615920849798,43.78627848636281,20.467626509772987,45.151536965018536,113.94041965098494,98.45445443966332,84.25171790843729,23.052076394166853,11.786424830069404,43.59228900582053,43.9683117250258,20.758259696226936,46.161343745577724,117.41434683819855,100.37973826003194,84.89465258160597,23.669125120191048,11.972609857850856,1990300,2605300,26527200,1152500,2894000,888900,1072600,919800,2707200,KMX
2015-01-16,43.584190368652344,44.507415771484375,20.670202255249023,45.40398025512695,119.1287612915039,100.00271606445312,86.53369903564453,23.260602951049805,11.9022216796875,43.64101436014056,44.52841888850833,20.70543135787089,45.44137785654774,119.13628796596487,100.06688770892946,86.5880363212307,23.28613657938014,11.913575121646126,42.38276396812609,43.94030757469966,20.150584750288967,44.74947407884505,114.31639380802096,97.45972568693556,84.78600052357227,22.76270937371236,11.729660275356176,42.585707679634076,44.24136471574416,20.441218127655095,45.00192661398685,114.61716247314273,98.63896610382844,84.87656036330063,23.0435727919572,11.747825089573166,1998000,2334500,16733200,2000900,3513200,934800,1402700,660000,4332800,KMX
2015-01-20,44.15242385864258,44.47941207885742,20.811105728149414,45.31048583984375,118.5046615600586,100.4038314819336,85.72779083251953,23.1967716217041,11.886332511901855,44.39595564059894,44.84348393092699,20.93440585076311,45.78734190687915,120.10627126656802,100.97339545080474,87.07705545412988,23.473380269912695,11.949908520181104,43.56794510460761,44.1223457174711,20.52927975614433,44.95518537563695,116.28644972850155,99.33689894910637,85.21163137801857,22.954207814101572,11.7410174063716,43.99006830511346,44.80847517306344,20.767071049954357,45.63774077279934,119.71527431419696,100.27547593497873,86.85972006684165,23.435080635904544,11.920391118699538,1786400,2258000,13686000,1354400,3664400,1020600,948800,874200,6205600,KMX
2015-01-21,44.306644439697266,44.90648651123047,21.418790817260742,45.95564270019531,118.33924865722656,101.35041046142578,85.61913299560547,23.24357795715332,12.245076179504395,44.54205664204188,44.983501493643715,21.57731832268763,46.04914206956673,119.00846873480128,101.74349467307727,86.38884351969712,23.349965628389544,12.447154990264416,43.68969421445534,44.073330013144904,20.819909876676963,45.13283469599209,116.83538228302808,99.34490125216539,84.53247674799255,23.09037945083763,11.622945100421575,44.03064104349395,44.37438712396423,20.916788169952294,45.16088379344905,116.83538228302808,100.40381599017013,85.38368977231048,23.16272391141872,11.804589792748235,1585100,2481300,13106700,953400,2804900,1172700,960000,764200,10832800,KMX
2015-01-22,44.44466018676758,44.8644905090332,21.683008193969727,46.086544036865234,119.98597717285156,104.47098541259766,86.6604995727539,23.72871208190918,12.43353271484375,44.452776570383676,45.24956016729702,21.691813786185016,46.3576972061883,120.14387670772031,104.71164897300733,86.96838791759455,23.809567773492795,12.458508906030394,43.20264601631975,44.57743362885596,20.93440686951667,45.47878742517868,115.88041716242563,101.02151314214011,85.23879672822693,23.2052847885598,12.095221214623328,44.41218845895438,45.200551107460285,21.401180528434463,46.03044227421386,118.93326388817324,102.0322915274007,85.92701163838741,23.426571401116426,12.295029877970302,2555700,1944700,12543500,1048800,3783100,1183000,1261200,786400,5552400,KMX
2015-01-23,44.249813079833984,45.17252731323242,21.23384666442871,45.656436920166016,120.16645050048828,103.86934661865234,85.50138854980469,23.639339447021484,12.46759033203125,44.61511211228667,45.438580968550674,21.594936406112502,46.11458878826572,120.31683485533681,104.68759793796573,87.20381421256805,23.822326365400983,12.558412680796575,44.046869516990604,44.89247870575921,21.110546540081945,45.45073404327192,118.99343646964265,103.45220944780606,85.43800080121753,23.562740196381373,12.415367784642326,44.53393592581852,45.07450923229984,21.594936406112502,45.92758649715945,120.15893529850266,104.4709994803648,86.91404066063438,23.67338427990464,12.460778959024989,1935300,2056600,13218600,1025700,2249400,1241700,865500,719800,5597600,KMX
2015-01-26,44.37158966064453,45.207550048828125,21.34834098815918,46.357696533203125,120.10628509521484,104.9122085571289,85.27501678466797,23.771265029907227,12.440340995788574,44.590769125582696,45.22855316672927,21.401182946498288,46.39509414098876,121.42216817628093,105.14485450629685,85.66440070687526,23.843607877820645,12.512998510949034,43.852054527460886,44.822475082019004,20.969636647128503,45.357234731025656,118.55730456127716,103.24362323876473,84.88563286246068,23.439335966121394,12.397200000686743,44.363473278983264,45.10252911773596,21.233849798455182,45.72189083280721,120.02357198546139,103.78109829832569,85.3384045436902,23.69040934888956,12.424447218481342,1341100,1802700,7787700,1282400,3149600,1077700,755400,1214400,2982400,KMX
2015-01-27,43.32441711425781,44.98350524902344,20.758262634277344,45.815391540527344,119.47467803955078,103.49230194091797,84.52342224121094,25.418140411376953,12.333629608154297,43.92513178588567,45.38258049048751,21.128159622101265,46.14264291053642,120.8657591927875,104.38274859786299,85.27502496222728,25.605382115047043,12.42218093448629,43.11335704387093,44.94849649351815,20.608542384924444,45.3572360557422,119.01599828119193,102.66603917352812,84.05254268742557,23.68614937655114,12.226913463012547,43.770892603030944,45.09552899337145,21.013668457215026,45.834092128352495,119.20398160062439,103.52439694586002,84.74980810353527,23.78828224795559,12.28140705329559,1963300,2736100,13424700,1421800,2876300,717500,866900,3897600,4060400,KMX
2015-01-28,42.967220306396484,44.374385833740234,20.59092903137207,45.58163833618164,116.27891540527344,101.39051055908203,82.48594665527344,25.26068115234375,12.254158973693848,44.095586254940436,45.77464776016799,21.313110186292135,46.93740060004817,120.99353839586944,104.27844835965105,85.16636125309176,25.63516609450705,12.5516004777715,42.88604410305072,44.283367887098926,20.564508896312088,45.47878688925232,116.1811604464627,101.3102914246946,82.44067362960804,25.00960626047864,12.2496177696279,43.73028714653716,45.00450330001381,20.943213177114657,46.25484521297547,119.04603473405999,104.27844835965105,84.97619105555393,25.320257970185214,12.46304916385079,1687800,3645700,10843000,2427100,4927100,1444200,1425200,1859400,5963600,KMX
2015-01-29,43.21075439453125,44.61243438720703,20.80229949951172,45.94629669189453,117.57978820800781,102.890625,82.79466247558594,25.26068115234375,12.4789400100708,43.51922955825839,44.80147044300962,20.89036885320564,46.10524992094764,117.93319772206685,104.39877162155096,83.02167131030428,25.554310450282323,12.50391619348628,42.56133544195345,43.93330515015252,20.30910238378648,44.93648981557071,115.61724214053547,101.35841937104158,82.03190918849717,24.830874183607726,12.18830994737267,43.01593025709483,44.360386312803584,20.582122755646424,45.55359500853882,116.46693030926333,103.53239030112732,82.47685149253222,25.320257970185214,12.283672611890777,1568500,3007700,8518900,1538500,3435500,1637600,1249500,1885000,5270400,KMX
2015-01-30,42.301570892333984,43.97531509399414,20.115345001220703,44.7868766784668,114.48931121826172,100.22733306884766,81.76858520507812,25.281965255737305,12.195124626159668,43.31628904616401,44.997505041778716,20.890366306008183,45.946284395316326,117.95572270937221,102.52965378995714,82.57673610411926,25.4904857984417,12.44261462671685,42.25286330614748,43.940306338881356,20.071310329742964,44.740123433346035,113.94040335635799,100.09095378726542,81.13295630990159,25.069189920602888,12.174689640200041,42.877930060507666,44.52141748760269,20.599733106735997,45.52553015663229,116.96317714365021,101.98415502461387,81.9229495503422,25.137277962912023,12.415368267486063,1928800,3855900,13074500,1687700,5318200,1367900,2157300,3136800,4596400,KMX
2015-02-02,42.4557991027832,44.15034866333008,20.13296127319336,46.301597595214844,114.66978454589844,103.291748046875,83.4030532836914,25.447927474975586,12.315464973449707,42.59380235650963,44.46540609640432,20.256259707786857,46.35769936047332,115.77512699350655,103.42812121233204,83.43029323828812,25.520271926573123,12.333628925107297,41.63590834831496,43.60424359302907,19.630958583988203,44.842983799447424,112.33878761487479,99.97864883956115,81.4053780986461,25.124509708851367,12.045268938568748,42.293443608794135,43.975315569047474,20.185803219474117,45.04868670528928,115.3540463417677,100.98140350379607,82.05008242589035,25.29898540307894,12.251888977282677,2536000,3641300,14152300,1589200,3832500,1173400,1254500,1317400,3786400,KMX
2015-02-03,43.81147766113281,43.940311431884766,20.65258026123047,47.171138763427734,114.4667739868164,106.30803680419922,84.2384262084961,25.911779403686523,12.39266300201416,43.86830163735502,44.206362510979574,20.67019312494549,47.47968944699258,115.61723072586365,106.4203448315723,84.27474844944526,26.018167068588077,12.410826952624053,42.67499194333989,43.75827816984727,20.106541170496854,46.60078350076128,111.94027828127196,103.80515295885266,83.53015982938517,25.584105200988112,12.24280586221533,42.69122780749973,44.05233251716784,20.141770257557557,46.60078350076128,115.61723072586365,104.13405941067985,83.72992869072601,25.75432611416937,12.335899248870774,2214500,3641300,11810800,1527000,4298400,1338000,1105100,1328000,5589200,KMX
2015-02-04,43.657249450683594,43.562232971191406,20.80229949951172,46.292240142822266,113.8802490234375,105.79461669921875,84.55630493164062,26.086801528930664,12.39039421081543,43.95760836796918,44.10833531568428,21.00486170071213,47.04959783540161,115.15853281152543,106.88561410561631,85.07388511403884,26.389887848966197,12.47667537374029,43.38936536653793,43.42220597571322,20.643771975158266,46.16133960585668,110.849959992086,105.35340226268742,83.98423788473032,25.766639510418365,12.285949093991086,43.543601469732394,43.93330223903474,20.661384838007905,46.937397884684266,112.88770344305387,106.17165337764953,84.0841223872777,25.886166142899256,12.365418016325632,1466500,3356200,14635900,992700,5827100,1274200,1387100,1899000,3245200,KMX
2015-02-05,44.60700225830078,43.723270416259766,21.10173225402832,46.460540771484375,115.31648254394531,106.74539184570312,85.10111236572266,26.163646697998047,12.542518615722656,44.65570673863791,43.891300702388236,21.18099599339808,46.9186962069781,115.72252144656892,107.2288451118197,85.34627897221739,26.347206428730573,12.578847381177082,43.429928802269075,43.331195297304596,20.582116833447873,46.38574199500354,113.55696150992515,105.35145255084277,84.33835872640884,26.069731962712954,12.392662349954884,43.67346049397514,43.8002854102325,20.811099102944116,46.42314316662998,114.5119084670407,105.87518334352966,84.62892989191815,26.129495293011242,12.410826299609052,2207600,2203200,13207000,1169600,3564400,915800,1304400,1176600,3184000,KMX
2015-02-06,44.65571975708008,41.767311096191406,21.34834098815918,46.38574981689453,113.84265899658203,108.60665893554688,87.55277252197266,26.2319393157959,12.49937915802002,45.370082278125686,43.800949948881154,21.727045329189856,46.8813029408063,116.36915449944244,109.94420222913364,88.07943472214903,26.377079482749743,12.628800455100933,44.49336731306122,41.562534119952254,21.07532224362229,46.217448082967394,113.24112173642443,107.60754028300497,86.22704165542413,26.061185603463812,12.456239014375114,44.542071807597125,43.63854145886001,21.189813433326286,46.49794978392174,116.03831359579087,107.60754028300497,86.25428160926768,26.163638156548682,12.524355349763038,1917800,4139600,16898700,1084100,3242700,1316500,2794400,933600,2929600,KMX
2015-02-09,44.29041290283203,41.12473678588867,20.705419540405273,46.610130310058594,112.7974853515625,108.52610778808594,87.75254821777344,26.202062606811523,12.44261646270752,44.73688820877986,41.965024884937094,21.181000395653726,46.76908346659003,114.16600916338056,108.6792017450411,88.04311929421266,26.449653745162255,12.535708997783093,44.160529121162234,40.969388364988205,20.67899772851893,46.18002764353778,112.18842134852292,107.5753195634463,86.95347948950584,26.086804073493145,12.38585270068226,44.41217720626855,41.72494218611553,21.136965722324927,46.18002764353778,112.7899701507112,108.40523831403951,87.33485272837713,26.19352475674034,12.449428703130016,1436600,3748700,11718200,865300,3236400,857400,1292000,875800,2705200,KMX
2015-02-10,45.08595657348633,41.88028335571289,21.383560180664062,46.778438568115234,115.32979583740234,109.71859741210938,89.16000366210938,26.513681411743164,12.656045913696289,45.13466106172332,41.9650176189628,21.40998030769454,46.909339087964,115.37514882849617,109.9522709908288,89.29620343833223,26.53929332831706,12.692374678569907,44.152414657740266,41.13884979790179,20.678993783123435,46.1800341535085,112.6689755280278,108.9531400124728,88.04311700275677,26.08679876561219,12.48575466594882,44.44465397385813,41.13884979790179,20.872750340359133,46.853240903326906,113.76504843867701,109.82334848496475,88.07943925233644,26.313046046964626,12.540247380186207,1253500,3403500,11140100,782200,4108600,909000,1673900,876800,3463200,KMX
2015-02-11,45.150901794433594,41.152976989746094,21.365949630737305,46.656898498535156,115.73795318603516,109.7750473022461,90.87617492675781,26.569181442260742,12.612906455993652,45.45937700546807,41.71081656043127,21.44521338625295,46.899998998066664,117.34805314312648,110.11345978759455,91.03053926584307,26.633212873765146,12.696916572659264,44.842429680073415,41.01881416756334,21.128158364190373,46.46054411674445,115.09542189334124,108.92900994150921,88.99654212376551,26.33012653073056,12.54479012177434,45.07784195752212,41.71081656043127,21.37475690132961,46.75039786756136,115.88157864211932,109.53332058564534,89.23262631492193,26.539298153444655,12.649235225320364,909100,2820100,14902200,1015300,3998700,858600,1687100,780400,3162800,KMX
2015-02-12,46.04384994506836,40.94114303588867,21.260255813598633,47.32074737548828,115.79088592529297,110.8466567993164,91.47547149658203,26.748472213745117,12.715081214904785,46.05196632741091,41.32245133007054,21.40997599594008,47.44229939344195,117.0381507836896,110.94334253649988,91.70248031491724,26.906418370347982,12.715081214904785,45.426899600121004,40.77873454621584,20.767060610515117,46.75039202213474,114.23370513329242,109.71055020850065,90.70364289979419,26.581988206997714,12.619718521543161,45.75161063395371,41.15298007921611,20.828709800923747,46.88129254911322,117.0381507836896,109.77501146486547,90.82168499133513,26.637483418722983,12.642423677254165,1687400,3705200,19818300,974000,2935800,754900,1627300,995400,2236800,KMX
2015-02-13,46.311729431152344,40.83522033691406,21.33101463317871,48.068763732910156,116.01766204833984,111.04002380371094,91.31205749511719,26.791154861450195,12.803633689880371,46.4659685507902,41.032934524785915,21.693606359565514,48.11551342208002,116.26711501925732,111.34621168543619,91.98400882545734,26.970446424337695,12.81952747354119,45.86525412537282,40.25619521278946,21.171827692462035,47.59191119654131,113.54583190206172,110.27456639412486,91.07597322768486,26.624670885615586,12.671942215812704,46.1412575484013,40.82109751011553,21.2867951014226,47.76956144209585,116.12348953288082,110.91110129617115,91.33022208661926,26.825306255687092,12.685564964009833,1404300,3856600,12979000,1144600,3591400,702200,1476300,1313000,2764000,KMX
2015-02-17,47.740455627441406,40.863460540771484,21.339859008789062,48.15290832519531,116.59213256835938,110.814453125,91.44823455810547,26.671632766723633,12.715081214904785,47.781043729848406,41.28713723519065,21.50788987283387,48.246407691350896,117.05324038407481,111.40264535977668,91.87501225907044,26.786891299199322,12.803632534782341,45.79219574516822,40.44684660610212,21.127610295323272,47.76020670721525,115.6547954334039,110.44381615859928,91.0759436862115,26.424041630183115,12.662858663852537,45.86525556817031,40.6304406484465,21.21604768096806,47.97525810279083,116.0478737847501,110.83862456651609,91.0759436862115,26.667364655933444,12.799091330410906,5685100,4017900,12948700,1149200,3895600,915000,1369700,1013400,2779200,KMX
2015-02-18,47.39139175415039,41.74611282348633,21.313325881958008,48.04071044921875,117.75629425048828,109.46880340576172,91.31205749511719,26.885072708129883,12.771845817565918,47.67551156396462,41.88027830892251,21.437137191817847,48.29316302887879,118.09645327901737,110.6129628323367,91.9113643149727,26.95337387615513,12.7945509747831,46.35231838538618,40.736353771456095,21.13645113632745,47.919158414544135,116.13863858353498,109.06592984873988,90.5947085415455,26.45392189030082,12.644694685169508,47.40762761423601,40.863456497841256,21.313325881958008,48.03135837213559,116.57707013327624,110.55656692761077,91.43010655659518,26.522223058326063,12.712811889113508,4095300,3712600,11429700,554400,3297900,945900,1251900,1226600,1753200,KMX
2015-02-19,47.610572814941406,41.2447624206543,22.047353744506836,47.92850112915039,117.96038055419922,109.46078491210938,91.05780029296875,26.86799430847168,12.765034675598145,47.62680557889705,41.71080482735337,22.45416330781889,48.32120628339154,118.24006503976861,109.95229129860941,91.40285822227376,26.93202735949666,12.828609809878532,47.22091835318288,40.976434158114465,21.2337329310801,47.85370235539183,117.19690004162874,109.07401732308273,90.75814691049688,26.692972481221936,12.71508228943713,47.415745584062144,41.604884996609094,21.2337329310801,47.85370235539183,117.89990605082409,109.17876841528525,91.09412254488302,26.833844542105652,12.746869856577323,1837900,2956500,29232400,716600,3913900,882700,810300,607000,1625200,KMX
2015-02-20,48.00021743774414,41.463661193847656,22.224225997924805,48.265106201171875,119.17742156982422,109.74278259277344,91.1122817993164,27.021678924560547,12.923970222473145,48.00833381858191,41.49896690539962,22.613349421508946,48.27445827744834,119.24545107160908,109.80724385378063,91.2484885144351,27.021678924560547,12.939864869374555,47.22903119787604,40.701044894790115,21.93238385193734,47.37684799382532,117.21204026647932,108.21186760172012,90.10436873406518,26.58625830521151,12.640151471633738,47.58621079153123,41.18827287262792,22.038509035388493,47.85370401430818,118.24763890809534,109.09012923032725,90.80355304429123,26.731398511661187,12.758220175920462,1420200,3899800,23555700,940600,4411100,1344500,1264800,927000,3411600,KMX
2015-02-23,47.878456115722656,41.72493362426758,22.0296688079834,49.00375747680664,119.75186157226562,108.58251953125,91.26663208007812,27.12412452697754,12.878561973571777,47.88657559426268,41.767302101361295,22.330354910033023,49.013105985202266,120.3414734074159,109.87977338881049,91.44823637322716,27.171081879987117,12.926243323458406,47.39950907209442,41.44248249761663,21.888169664289794,48.152900541940305,119.29075369766562,107.97015590891422,90.267794612239,26.8551879960133,12.762763419679985,47.85410387345005,41.49897380040825,22.15348013701459,48.23705138458738,119.48729866560178,109.87977338881049,90.78537446824943,26.97471461936269,12.885373347513802,1029500,2136400,14203100,1304800,3094300,900000,1300700,525600,2625600,KMX
2015-02-24,48.38987731933594,41.85910415649414,22.42763328552246,49.1814079284668,118.95817565917969,109.16262817382812,91.33928680419922,27.034482955932617,12.901266098022461,48.42234904178536,42.11330967868404,22.454163317261067,49.293611430432506,120.27347009602333,110.185930569354,91.6661801355016,27.247924312116787,12.939865901611766,46.93680025480013,41.48485863418906,22.011978129056303,48.826107539223614,118.11155571877363,108.48580347060818,90.8943513529447,26.910686578523002,12.808173574966816,47.813518180891194,41.65432988020035,22.100415504057782,48.90090630709579,120.19031909942404,108.48580347060818,91.07596260797992,27.11559008504841,12.887642485082795,1863100,2154200,13374500,988800,2060500,1039900,947000,732800,4992400,KMX
2015-02-25,48.210086822509766,41.01174545288086,22.19770050048828,49.50868225097656,119.494873046875,109.0337142944336,91.21217346191406,26.86372947692871,12.908077239990234,48.536988396271056,41.8661561430692,22.454167075434714,49.53673135410643,120.02401048041827,109.46075931623733,91.71159581418516,27.11132060569118,12.948947211930314,48.054805691198524,40.97643704437695,22.029669628542262,49.20012784945591,117.72603725431706,108.59055088650717,90.99424685717842,26.714321177540008,12.849043317269091,48.471609328556475,41.788481954206006,22.321511834131186,49.246877543596696,119.25297505763751,108.82421215901769,91.02148681680015,27.013137776317414,12.889913289209169,1344400,3058500,11742700,1289000,3262800,571800,968600,727200,3343600,KMX
2015-02-26,48.12017822265625,40.53864288330078,22.0296688079834,49.807865142822266,120.16763305664062,109.04981231689453,91.00334167480469,27.102781295776367,12.89672565460205,48.39804621928438,41.2518280666868,22.15348013701459,49.845266310253365,120.4926704956766,109.62189818201934,91.21218601248226,27.115587254713667,13.030688158234176,47.883172524851226,40.46096868940008,21.622859191564995,49.25621040691435,117.92256786115298,108.60664894175915,90.30415028541817,26.64601534306559,12.880831871641139,48.2672849924943,41.11060519812576,22.15348013701459,49.443212677298185,119.79723109497411,109.11427356188925,91.02149934113034,26.897876182210716,12.937595629686172,1671600,3200600,21342100,1801900,3379800,549900,1255800,788800,3395600,KMX
2015-02-27,47.842315673828125,40.65867614746094,22.153478622436523,49.68632507324219,119.22274780273438,107.67201232910156,91.13043212890625,26.906417846679688,12.819524765014648,48.25094494377692,40.87757315928022,22.330353383362468,50.01358001675646,120.37174022368359,109.59774782521596,97.2324310470518,27.22231178216572,12.935323297101677,47.81779579766733,40.43271368400252,21.87932426112377,49.62087479789383,118.82966932345386,107.63172250639235,90.48572783450983,26.893611885926326,12.8127133923552,48.21825385395848,40.623367744835825,22.00313558169029,49.77982801429162,120.26591273322323,109.04178023812085,91.12134983524989,27.11132136087534,12.862665768247334,1198200,2475400,13294300,1990200,2472000,896200,1295900,503400,3699200,KMX
2015-03-02,48.855716705322266,39.64893341064453,22.66640853881836,50.25667190551758,120.66655731201172,108.69529724121094,91.02149200439453,27.512582778930664,12.992085456848145,48.855716705322266,40.65869272206654,22.675252443646276,50.31277366051975,120.87064579033863,109.54133429813307,91.09413651936727,27.529658474070928,12.996626660114455,47.84231781631945,39.38060506449604,22.0561942869135,49.471265169346516,119.14716276736112,107.43028047368483,90.60379643494471,26.795421495746712,12.787735640594002,48.062978006084755,40.524527202165274,22.0561942869135,49.686316546697036,120.409537782083,107.67200710348074,91.09413651936727,26.96617356186559,12.819523197312211,1854000,2989900,17091100,1098500,3483500,898300,1169700,1070000,5311200,KMX
2015-03-03,48.00577163696289,40.05848693847656,21.658231735229492,50.0603141784668,119.85770416259766,108.34884643554688,90.73088836669922,26.978988647460938,13.01479434967041,48.708611415665764,40.07260976735995,22.524914356076415,50.24731643579732,120.49266905989059,108.90481407059862,91.32111271581287,27.42721518471615,13.02387675881484,47.76059156237061,39.38766738161371,21.62285779499224,49.87331192113627,119.06399227381621,107.66395627459616,90.26779533712246,26.93629939774288,12.883102881661031,48.65957789482263,39.59950712121033,22.516070449316416,49.957462758596435,120.49266905989059,108.30855660936236,90.75812831811436,27.358912385167255,12.951219217951827,1499300,2959500,18989700,1182900,2334900,823300,1040800,884000,3844000,KMX
2015-03-04,47.72789764404297,39.95256423950195,21.463666915893555,49.42451477050781,120.33395385742188,107.6639404296875,90.46759796142578,27.055830001831055,13.223685264587402,47.98942011461906,40.63750383691159,21.6228538348133,49.826568425238975,120.74970887241427,108.15544672945472,90.77633371436778,27.10278736635636,13.255472830050843,47.36013069554729,39.71954163561916,21.18951091695292,49.302962753159086,118.53487481127253,107.28523824979831,90.0045047236571,26.637485089086063,12.912619251360974,47.670689798454056,39.86076721127657,21.614009929673042,49.81721634948885,119.47221234195241,107.78480989045273,90.63104467115674,26.936301720740694,12.973924213103128,1037700,3194000,12448600,761100,3098600,912200,1109000,652400,7485600,KMX
2015-03-05,47.76876449584961,40.30562210083008,21.384075164794922,49.48060989379883,120.6438980102539,108.30047607421875,91.01241302490234,27.081443786621094,13.332671165466309,48.11201160207989,40.6021933506113,21.534418190585225,49.658263654331435,122.06500871067524,108.46967608862877,91.07597524104106,27.149744968325958,13.37581130782223,47.548104305732686,40.1361508912026,21.286793887282794,49.17205918181693,120.08451740981452,107.6397575177303,90.20425495147853,26.902153795306567,13.191896428238447,47.858663438222514,40.24913079973642,21.48135644230705,49.546063719680895,120.94625904413058,107.97816984127597,90.52207295993416,27.03875615871629,13.280448614357717,985000,2319900,10047400,1279000,2470900,647300,756900,483200,4297600,KMX
2015-03-06,47.34379196166992,38.84394073486328,21.14529800415039,48.63911437988281,117.07598876953125,107.14826965332031,89.7048110961914,26.91067886352539,13.116968154907227,47.866836978060235,39.91019114895016,21.41060847295617,49.28426858655586,120.88579106009975,110.44378536640653,91.711568344477,27.060087118649268,13.328129385483352,46.95150819937719,38.59679802624897,20.915361477344064,48.51756234670477,116.4107806178706,106.93877978701052,89.51412450819248,26.78261441221523,13.087450760808915,47.638005562788024,39.91019114895016,21.322172774556126,49.03181601000407,119.81239433722396,108.06682105902904,90.85801291725915,26.97044216557494,13.255471850892226,1584100,3794800,18044100,723700,4091400,1091600,889800,793600,5068400,KMX
